Last_Name,First_Name,Middle_Name,Suffix,Birth_Month,Birth_Day,Birth_Year,Birth_City,Birth_State,Death_Month,Death_Day,Death_Year,Death_City,Death_State,Gender,Race_or_Ethnicity,Court_Type_1,Court_Name_1,Appointment_Title_1,Appointing_President_1,Party_of_Appointing_President_1,ABA_Rating_1,Recess_Appointment_Date_1,Nomination_Date_1,Committee_Referral_Date_1,Hearing_Date_1,Judiciary_Committee_Action_1,Committee_Action_Date_1,Senate_Vote_Type_1,Ayes_n_Nays_1,Confirmation_Date_1,Commission_Date_1,Senior_Status_Date_1,Termination_1,Termination_Date_1,School_1,Degree_1,Degree_Year_1,School_2,Degree_2,Degree_Year_2,School_3,Degree_3,Degree_Year_3,School_4,Degree_4,Degree_Year_4,School_5,Degree_5,Degree_Year_5,Birth_Date,Death_Date,Full_Name,Appointing_President_Num_1,Appointing_President_State_1,Court_Circuit_1,Court_Abbrev_Bluebook_1,Court_Abbrev_Website_1,Court_State_1,Court_Code,Vacancy_Reason,Filings_Per_Seat_Weighted,Filings_Per_Panel_Adjusted,Vacancy_Date,Vacancy_Duration_ATSCRAPE,Seat_Code_1,Other_Nomination,Other_Rejection,Confirmation_Duration_Total,Service_Duration_1,Service_Duration_2,Appointment_Age_1,Appointment_Age_Earliest
Parker,Barrington,Daniels,Jr.,9,30,1944,Washington,DC,9,30,1677, , ,Male,AfriAmerican,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,George W. Bush,Republican,Well Qualified,,2001-09-04,2001-09-04,2001-09-13,Reported (favorably),2001-10-04,Roll Call, 100/0,2001-10-11,2001-10-16,2009-10-10,,,Yale College,B.A.,1965-01-01,Yale Law School,LL.B.,1969-01-01,,,,,,,,,,1944-09-30,1677-09-30,"Barrington Daniels Parker, Jr.",43,TX,2,2d Cir.,02 - CCA,,,,,,2009-10-10,3556 days 01:27:23.045008000,02-CCA-04,"['Nominated to U.S. Court of Appeals for the Second Circuit, May 9, 2001']",[],37 days 00:00:00.000000000,2916 days 00:00:00.000000000,2590 days 00:00:00.000000000,56.92930039631204,49.56980636152693
Hall,Peter,W., ,9,30,1948,Hartford,CT,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,George W. Bush,Republican,Well Qualified,,2003-12-09,2003-12-09,2004-03-10,Reported (favorably),2004-04-01,Voice,  ,2004-06-24,2004-07-07,,,,University of North Carolina,B.A.,1971-01-01,University of North Carolina,M.A.,1974-01-01,Cornell Law School,J.D.,1977-01-01,,,,,,,1948-09-30,1677-09-30,Peter W. Hall,43,TX,2,2d Cir.,02 - CCA,,,,,,,,02-CCA-07,,,198 days 00:00:00.000000000,,,55.190729446874336,55.190729446874336
Wesley,Richard,C., ,9,30,1949,Canandaigua,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,George W. Bush,Republican,Well Qualified,,2003-03-05,2003-03-05,2003-05-22,Reported (favorably),2003-06-05,Roll Call, 96/0,2003-06-11,2003-06-12,2016-08-01,,,State University of New York at Albany,B.A.,1971-01-01,Cornell Law School,J.D.,1974-01-01,,,,,,,,,,1949-09-30,1677-09-30,Richard C. Wesley,43,TX,2,2d Cir.,02 - CCA,,,,,,2016-08-01,1069 days 01:27:23.045008000,02-CCA-08,,,98 days 00:00:00.000000000,4799 days 00:00:00.000000000,,53.42751733437374,53.42751733437374
Livingston,Debra,Ann, ,9,30,1959,Waycross,GA,9,30,1677, , ,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,George W. Bush,Republican,Well Qualified,,2007-01-09,2007-01-09,2007-04-11,Reported (favorably),2007-05-03,Roll Call, 91/0,2007-05-09,2007-05-17,,,,Princeton University,B.A.,1980-01-01,Harvard Law School,J.D.,1984-01-01,,,,,,,,,,1959-09-30,1677-09-30,Debra Ann Livingston,43,TX,2,2d Cir.,02 - CCA,,,,,,,,02-CCA-09,"['Nominated to U.S. Court of Appeals for the Second Circuit, June 28, 2006']",[],120 days 00:00:00.000000000,,,47.27817819667755,47.27817819667755
Raggi,Reena, , ,9,30,1951,Jersey City,NJ,9,30,1677, , ,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,George W. Bush,Republican,Well Qualified,,2002-05-01,2002-05-01,2002-08-01,Reported (favorably),2002-09-05,Roll Call, 85/0,2002-09-20,2002-10-04,2018-08-31,,,Wellesley College,B.A.,1973-01-01,Harvard Law School,J.D.,1976-01-01,,,,,,,,,,1951-09-30,1677-09-30,Reena Raggi,43,TX,2,2d Cir.,02 - CCA,,,,,,2018-08-31,309 days 01:27:23.045008000,02-CCA-13,"['Nominated to U.S. District Court for the Eastern District of New York, October 3, 1986']",[],142 days 00:00:00.000000000,5810 days 00:00:00.000000000,5632 days 00:00:00.000000000,50.585569861119666,35.308048762123796
Winter,Ralph,K.,Jr.,9,30,1935,Waterbury,CT,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,Ronald Reagan,Republican,Qualified,,1981-11-18,1981-11-18,1981-12-04,Reported (favorably),1981-12-08,Voice,  ,1981-12-09,1981-12-10,2000-09-30,,,Yale University,B.A.,1957-01-01,Yale Law School,LL.B.,1960-01-01,,,,,,,,,,1935-09-30,1677-09-30,"Ralph K. Winter, Jr.",40,CA,2,2d Cir.,02 - CCA,,,,,,2000-09-30,6853 days 01:27:23.045008000,02-CCA-04,,,21 days 00:00:00.000000000,6869 days 00:00:00.000000000,,46.13647097476334,46.13647097476334
Pooler,Rosemary,S., ,9,30,1938,New York,NY,9,30,1677, , ,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,William J. Clinton,Democratic,Qualified,,1997-11-06,1997-11-06,1998-05-14,Reported (favorably),1998-05-21,Voice,  ,1998-06-02,1998-06-03,,,,Brooklyn College,B.A.,1959-01-01,University of Connecticut,M.A.,1961-01-01,University of Michigan Law School,J.D.,1965-01-01,"Harvard University, Program for Senior Managers in Government",,1978-01-01,State University of New York at Albany,Certificate in Regulatory Economics,1985-01-01,1938-09-30,1677-09-30,Rosemary S. Pooler,42,AK,2,2d Cir.,02 - CCA,,,,,,,,02-CCA-01,,,208 days 00:00:00.000000000,,1399 days 00:00:00.000000000,59.103198559860914,55.57129852084574
Cabranes,JosÃ©,Alberto, ,9,30,1940,Mayaguez,Puerto Rico,9,30,1677, , ,Male,Hispanic,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,William J. Clinton,Democratic,Well Qualified,,1994-05-24,1994-05-24,1994-07-21,Reported (favorably),1994-08-04,Voice,  ,1994-08-09,1994-08-10,,,,Columbia University,A.B.,1961-01-01,Yale Law School,J.D.,1965-01-01,"University of Cambridge, Queens` College",M.Litt.,1967-01-01,,,,,,,1940-09-30,1677-09-30,JosÃ© Alberto Cabranes,42,AK,2,2d Cir.,02 - CCA,,,,,,,,02-CCA-02,,,77 days 00:00:00.000000000,,5359 days 00:00:00.000000000,53.64654989493282,39.10004996680288
Calabresi,Guido, , ,9,30,1932,Milan,Italy,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,William J. Clinton,Democratic,Well Qualified,,1994-02-09,1994-02-09,1994-06-29,Reported (favorably),1994-07-15,Voice,  ,1994-07-18,1994-07-21,2009-07-21,,,Yale University,B.S.,1953-01-01,"University of Oxford, Magdalen College",B.A.,1955-01-01,Yale Law School,LL.B.,1958-01-01,,,,,,,1932-09-30,1677-09-30,Guido Calabresi,42,AK,2,2d Cir.,02 - CCA,,,,,,2009-07-21,3637 days 01:27:23.045008000,02-CCA-03,,,159 days 00:00:00.000000000,5479 days 00:00:00.000000000,,61.36197184062643,61.36197184062643
Leval,Pierre,Nelson, ,9,30,1936,New York,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,William J. Clinton,Democratic,Well Qualified,,1993-08-06,1993-08-06,1993-10-07,Reported (favorably),1993-10-14,Voice,  ,1993-10-18,1993-10-20,2002-08-16,,,Harvard College,A.B.,1959-01-01,Harvard Law School,J.D.,1963-01-01,,,,,,,,,,1936-09-30,1677-09-30,Pierre Nelson Leval,42,AK,2,2d Cir.,02 - CCA,,,,,,2002-08-16,6168 days 01:27:23.045008000,02-CCA-08,,,73 days 00:00:00.000000000,3222 days 00:00:00.000000000,5852 days 00:00:00.000000000,56.849901093109374,41.046701848771704
Straub,Chester,J., ,9,30,1937,Brooklyn,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,William J. Clinton,Democratic,Qualified,,1998-02-11,1998-02-11,1998-04-29,Reported (favorably),1998-05-07,Voice,  ,1998-06-01,1998-06-03,2008-07-16,,,St. Peter`s College,B.A.,1958-01-01,University of Virginia School of Law,LL.B.,1961-01-01,,,,,,,,,,1937-09-30,1677-09-30,Chester J. Straub,42,AK,2,2d Cir.,02 - CCA,,,,,,2008-07-16,4007 days 01:27:23.045008000,02-CCA-10,,,110 days 00:00:00.000000000,3696 days 00:00:00.000000000,,60.3681115970896,60.3681115970896
Katzmann,Robert,A., ,9,30,1953,New York,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,William J. Clinton,Democratic,Well Qualified,,1999-03-08,1999-03-08,1999-06-16,Reported (favorably),1999-07-01,Voice,  ,1999-07-14,1999-07-16,,,,Columbia College,A.B.,1973-01-01,Harvard University,A.M.,1976-01-01,Harvard University,Ph.D.,1978-01-01,Yale Law School,J.D.,1980-01-01,,,,1953-09-30,1677-09-30,Robert A. Katzmann,42,AK,2,2d Cir.,02 - CCA,,,,,,,,02-CCA-12,,,128 days 00:00:00.000000000,,,45.435566780974284,45.435566780974284
Sack,Robert,David, ,9,30,1939,Philadelphia,PA,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,William J. Clinton,Democratic,Qualified,,1997-11-06,1997-11-06,1998-05-14,Reported (favorably),1998-05-21,Voice,  ,1998-06-15,1998-06-16,2009-08-06,,,University of Rochester,B.A.,1960-01-01,Columbia Law School,LL.B.,1963-01-01,,,,,,,,,,1939-09-30,1677-09-30,Robert David Sack,42,AK,2,2d Cir.,02 - CCA,,,,,,2009-08-06,3621 days 01:27:23.045008000,02-CCA-14,,,221 days 00:00:00.000000000,4069 days 00:00:00.000000000,,58.10386250231011,58.10386250231011
Droney,Christopher,Fitzgerald, ,9,30,1954,Hartford,CT,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,Barack Obama,Democratic,Well Qualified,,2011-05-04,2011-05-04,2011-06-22,Reported (favorably),2011-07-21,Roll Call, 88/0,2011-11-28,2011-12-01,2019-06-30,,,College of the Holy Cross,B.A.,1976-01-01,University of Connecticut School of Law,J.D.,1979-01-01,,,,,,,,,,1954-09-30,1677-09-30,Christopher Fitzgerald Droney,44,IL,2,2d Cir.,02 - CCA,,,,,,2019-06-30,6 days 01:27:23.045008000,02-CCA-03,,,208 days 00:00:00.000000000,2768 days 00:00:00.000000000,5187 days 00:00:00.000000000,56.59253783445245,42.681232331943846
Carney,Susan,Laura, ,9,30,1951,Waltham,MA,9,30,1677, , ,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,Barack Obama,Democratic,Qualified,,2011-01-05,2011-01-05,,Reported (favorably),2011-02-17,Roll Call, 71/28,2011-05-17,2011-05-17,,,,Harvard University,A.B.,1973-01-01,Harvard Law School,J.D.,1977-01-01,,,,,,,,,,1951-09-30,1677-09-30,Susan Laura Carney,44,IL,2,2d Cir.,02 - CCA,,,,,,,,02-CCA-04,"['Nominated to U.S. Court of Appeals for the Second Circuit, May 20, 2010']",[],132 days 00:00:00.000000000,,,59.267472980280225,59.267472980280225
Lynch,Gerard,E., ,9,30,1951,Brooklyn,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,Barack Obama,Democratic,Well Qualified,,2009-04-02,2009-04-02,2009-05-12,Reported (favorably),2009-06-11,Roll Call, 94/3,2009-09-17,2009-09-18,2016-09-05,,,Columbia College,B.A.,1972-01-01,Columbia Law School,J.D.,1975-01-01,,,,,,,,,,1951-09-30,1677-09-30,Gerard E. Lynch,44,IL,2,2d Cir.,02 - CCA,,,,,,2016-09-05,1034 days 01:27:23.045008000,02-CCA-10,,,168 days 00:00:00.000000000,2544 days 00:00:00.000000000,3406 days 00:00:00.000000000,57.50699877478662,48.41440960457778
Chin,Denny, , ,9,30,1954,Kowloon,Hong Kong,9,30,1677, , ,Male,Asian American,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,Barack Obama,Democratic,Well Qualified,,2009-10-06,2009-10-06,2009-11-18,Reported (favorably),2009-12-10,Roll Call, 98/0,2010-04-22,2010-04-23,,,,Princeton University,B.A.,1975-01-01,Fordham University School of Law,J.D.,1978-01-01,,,,,,,,,,1954-09-30,1677-09-30,Denny Chin,44,IL,2,2d Cir.,02 - CCA,,,,,,,,02-CCA-14,,,198 days 00:00:00.000000000,,5738 days 00:00:00.000000000,55.01824130543406,39.48061904077428
Lohier,Raymond,Joseph,Jr.,9,30,1965,Montreal,Canada,9,30,1677, , ,Male,AfriAmerican,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,Barack Obama,Democratic,Qualified,,2010-03-10,2010-03-10,2010-04-22,Reported (favorably),2010-05-13,Roll Call, 92/0,2010-12-19,2010-12-20,,,,Harvard College,A.B.,1988-01-01,New York University School of Law,J.D.,1991-01-01,,,,,,,,,,1965-09-30,1677-09-30,"Raymond Joseph Lohier, Jr.",44,IL,2,2d Cir.,02 - CCA,,,,,,,,02-CCA-15,,,284 days 00:00:00.000000000,,,44.441706537437454,44.441706537437454
Sullivan,Richard,Joseph, ,9,30,1964,Manhasset,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,Donald J. Trump,Republican,Well Qualified,,2018-05-07,2018-05-07,2018-08-01,Reported (favorably),2018-09-17,Roll Call, 79/16,2018-10-11,2018-10-17,,,,College of William and Mary,B.A.,1986-01-01,Yale Law School,J.D.,1990-01-01,,,,,,,,,,1964-09-30,1677-09-30,Richard Joseph Sullivan,45,NY,2,2d Cir.,02 - CCA,,,,,,,,02-CCA-08,,,157 days 00:00:00.000000000,,4103 days 00:00:00.000000000,53.600005475814015,42.37732465416812
Park,Michael,Hun,,9,30,1976,St. Paul,MN,9,30,1677,,,Male,Asian American,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,Donald J. Trump,Republican,Well Qualified,,2019-01-23,2019-01-23,2019-02-13,Reported (favorably),2019-03-07,Roll Call, 52/41,2019-05-09,2019-05-13,,,,Princeton University,A.B.,1998-01-01,Yale Law School,J.D.,2001-01-01,,,,,,,,,,1976-09-30,1677-09-30,,45,NY,2,2d Cir.,02 - CCA,,,,,,,,02-CCA-10,"['Nominated to U.S. Court of Appeals for the Second Circuit, November 13, 2018']",[],106 days 00:00:00.000000000,,,42.31435279300739,42.31435279300739
Bianco,Joseph,Frank, ,9,30,1966,Flushing,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,Donald J. Trump,Republican,Well Qualified,,2019-01-23,2019-01-23,2019-02-13,Reported (favorably),2019-03-07,Roll Call, 54/42,2019-05-08,2019-05-13,,,,Georgetown University,B.A.,1988-01-01,Columbia Law School,J.D.,1991-01-01,Seminary of the Immaculate Conception,M.A.,2013-01-01,,,,,,,1966-09-30,1677-09-30,Joseph Frank Bianco,45,NY,2,2d Cir.,02 - CCA,,,,,,,,02-CCA-13,"['Nominated to U.S. Court of Appeals for the Second Circuit, November 13, 2018']",[],105 days 00:00:00.000000000,,4882 days 00:00:00.000000000,52.3159270895364,38.826259266104024
Newman,Jon,Ormond, ,9,30,1932,New York,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,Jimmy Carter,Democratic,,,1979-04-30,1979-04-30,1979-06-07,Reported (favorably),1979-06-14,Voice,  ,1979-06-19,1979-06-21,1997-07-01,,,Princeton University,A.B.,1953-01-01,Yale Law School,LL.B.,1956-01-01,,,,,,,,,,1932-09-30,1677-09-30,Jon Ormond Newman,39,GA,2,2d Cir.,02 - CCA,,,,,,1997-07-01,8040 days 01:27:23.045008000,02-CCA-12,,,50 days 00:00:00.000000000,6585 days 00:00:00.000000000,2749 days 00:00:00.000000000,46.58001190989548,39.171235548984576
Kearse,Amalya,Lyle, ,9,30,1937,Vauxhall,NJ,9,30,1677, , ,Female,AfriAmerican,U.S. Court of Appeals,U.S. Court of Appeals for the Second Circuit,Judge,Jimmy Carter,Democratic,Well Qualified,,1979-05-03,1979-05-03,1979-06-07,Reported (favorably),1979-06-14,Voice,  ,1979-06-19,1979-06-21,2002-06-11,,,Wellesley College,B.A.,1959-01-01,University of Michigan Law School,J.D.,1962-01-01,,,,,,,,,,1937-09-30,1677-09-30,Amalya Lyle Kearse,39,GA,2,2d Cir.,02 - CCA,,,,,,2002-06-11,6234 days 01:27:23.045008000,02-CCA-13,,,47 days 00:00:00.000000000,8391 days 00:00:00.000000000,,41.588807436155435,41.588807436155435
Rovner,Ilana,Kara Diamond, ,9,30,1938,Riga,Latvia,9,30,1677, , ,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,George H.W. Bush,Republican,Well Qualified,,1992-07-02,1992-07-02,1992-08-04,Reported (favorably),1992-08-12,Voice,  ,1992-08-12,1992-08-17,,,,Bryn Mawr College,A.B.,1960-01-01,Chicago-Kent College of Law,J.D.,1966-01-01,,,,,,,,,,1938-09-30,1677-09-30,Ilana Kara Diamond Rovner,41,TX,7,7th Cir.,07 - CCA,,,,,,,,07-CCA-06,,,41 days 00:00:00.000000000,,2896 days 00:00:00.000000000,53.75606617521236,45.72030910970109
Sykes,Diane,S., ,9,30,1957,Milwaukee,WI,9,30,1677, , ,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,George W. Bush,Republican,Well Qualified,,2003-11-14,2003-11-14,2004-02-11,Reported (favorably),2004-03-11,Roll Call, 70/27,2004-06-24,2004-07-01,,,,Northwestern University,B.S.,1980-01-01,Marquette University Law School,J.D.,1984-01-01,,,,,,,,,,1957-09-30,1677-09-30,Diane S. Sykes,43,TX,7,7th Cir.,07 - CCA,,,,,,,,07-CCA-01,,,223 days 00:00:00.000000000,,,46.1227814397284,46.1227814397284
Flaum,Joel,Martin, ,9,30,1936,Hudson,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,Ronald Reagan,Republican,,,1983-04-14,1983-04-14,1983-04-27,Reported (favorably),1983-05-03,Voice,  ,1983-05-04,1983-05-05,,,,Union College,B.A.,1958-01-01,Northwestern University School of Law,J.D.,1963-01-01,Northwestern University School of Law,LL.M.,1964-01-01,,,,,,,1936-09-30,1677-09-30,Joel Martin Flaum,40,CA,7,7th Cir.,07 - CCA,,,,,,,,07-CCA-02,,,20 days 00:00:00.000000000,,3085 days 00:00:00.000000000,46.53620539778366,38.13356879333593
Manion,Daniel,Anthony, ,9,30,1942,South Bend,IN,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,Ronald Reagan,Republican,Qualified,,1986-02-21,1986-02-24,1986-03-12,Reported (without recommendation),1986-05-09,Roll Call, 48/46,1986-06-26,1986-07-24,2007-12-18,,,University of Notre Dame,A.B.,1964-01-01,Indiana University School of Law -- Indianapolis (now McKinney School of Law),J.D.,1973-01-01,,,,,,,,,,1942-09-30,1677-09-30,Daniel Anthony Manion,40,CA,7,7th Cir.,07 - CCA,,,,,,2007-12-18,4218 days 01:27:23.045008000,07-CCA-04,,,125 days 00:00:00.000000000,7817 days 00:00:00.000000000,,43.395826060767845,43.395826060767845
Kanne,Michael,Stephen, ,9,30,1938,Rensselaer,IN,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,Ronald Reagan,Republican,Qualified,,1987-02-02,1987-02-02,1987-04-28,Reported (favorably),1987-05-19,Voice,  ,1987-05-19,1987-05-20,,,,Indiana University,B.S.,1962-01-01,Indiana University Maurer School of Law,J.D.,1968-01-01,,,,,,,,,,1938-09-30,1677-09-30,Michael Stephen Kanne,40,CA,7,7th Cir.,07 - CCA,,,,,,,,07-CCA-08,,,106 days 00:00:00.000000000,,1927 days 00:00:00.000000000,48.34322402239608,43.179531407215755
Easterbrook,Frank,Hoover, ,9,30,1948,Buffalo,NY,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,Ronald Reagan,Republican,Qualified,,1985-02-25,1985-02-25,,Reported (favorably),1985-04-03,Voice,  ,1985-04-03,1985-04-04,,,,Swarthmore College,B.A.,1970-01-01,University of Chicago Law School,J.D.,1973-01-01,,,,,,,,,,1948-09-30,1677-09-30,Frank Hoover Easterbrook,40,CA,7,7th Cir.,07 - CCA,,,,,,,,07-CCA-11,"['Nominated to U.S. Court of Appeals for the Seventh Circuit, August 1, 1984']",[],37 days 00:00:00.000000000,,,36.405949471926185,36.405949471926185
Ripple,Kenneth,Francis, ,9,30,1943,Pittsburgh,PA,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,Ronald Reagan,Republican,Well Qualified,,1985-04-01,1985-04-01,1985-04-24,Reported (favorably),1985-05-02,Voice,  ,1985-05-03,1985-05-10,2008-09-01,,,Fordham University,A.B.,1965-01-01,University of Virginia School of Law,J.D.,1968-01-01,George Washington University Law School,LL.M.,1972-01-01,,,,,,,1943-09-30,1677-09-30,Kenneth Francis Ripple,40,CA,7,7th Cir.,07 - CCA,,,,,,2008-09-01,3960 days 01:27:23.045008000,07-CCA-12,,,32 days 00:00:00.000000000,8515 days 00:00:00.000000000,,41.50393231893879,41.50393231893879
Wood,Diane,Pamela, ,9,30,1950,Plainfield,NJ,9,30,1677, , ,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,William J. Clinton,Democratic,Well Qualified,,1995-03-31,1995-03-31,1995-06-27,Reported (favorably),1995-06-29,Voice,  ,1995-06-30,1995-06-30,,,,University of Texas,B.A.,1971-01-01,University of Texas School of Law,J.D.,1975-01-01,,,,,,,,,,1950-09-30,1677-09-30,Diane Pamela Wood,42,AK,7,7th Cir.,07 - CCA,,,,,,,,07-CCA-03,,,91 days 00:00:00.000000000,,,44.49920258458422,44.49920258458422
Hamilton,David,Frank, ,9,30,1957,Bloomington,IN,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,Barack Obama,Democratic,Well Qualified,,2009-03-17,2009-03-17,2009-04-01,Reported (favorably),2009-06-04,Roll Call, 59/39,2009-11-19,2009-11-23,,,,Haverford College,B.A.,1979-01-01,Yale Law School,J.D.,1983-01-01,,,,,,,,,,1957-09-30,1677-09-30,David Frank Hamilton,44,IL,7,7th Cir.,07 - CCA,,,,,,,,07-CCA-12,,,247 days 00:00:00.000000000,,5523 days 00:00:00.000000000,51.46170010335599,36.687953893646004
Barrett,Amy,Coney,,9,30,1972,New Orleans,LA,9,30,1677,,,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,Donald J. Trump,Republican,Well Qualified,,2017-05-08,2017-05-08,2017-09-06,Reported (favorably),2017-10-05,Roll Call, 55/43,2017-10-31,2017-11-02,,,,Rhodes College,B.A.,1994-01-01,Notre Dame Law School,J.D.,1997-01-01,,,,,,,,,,1972-09-30,1677-09-30,,45,NY,7,7th Cir.,07 - CCA,,,,,,,,07-CCA-04,,,176 days 00:00:00.000000000,,,44.60324305084978,44.60324305084978
Scudder,Michael,Yale,Jr.,9,30,1971,Fort Wayne,IN,9,30,1677,,,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,Donald J. Trump,Republican,Well Qualified,,2018-02-15,2018-02-15,2018-03-21,Reported (favorably),2018-04-19,Roll Call, 90/0,2018-05-14,2018-05-21,,,,"St. Josephâ€™s College, Rensselaer, Indiana",B.B.A.,1993-01-01,Northwestern University School of Law,J.D.,1998-01-01,,,,,,,,,,1971-09-30,1677-09-30,"Michael Yale Scudder, Jr.",45,NY,7,7th Cir.,07 - CCA,,,,,,,,07-CCA-07,,,88 days 00:00:00.000000000,,,46.38014469838532,46.38014469838532
St. Eve,Amy,Joan, ,9,30,1965,Belleville,IL,9,30,1677, , ,Female,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,Donald J. Trump,Republican,Well Qualified,,2018-02-15,2018-02-15,2018-03-21,Reported (favorably),2018-04-19,Roll Call, 91/0,2018-05-14,2018-05-23,,,,Cornell University,B.A.,1987-01-01,Cornell Law School,J.D.,1990-01-01,,,,,,,,,,1965-09-30,1677-09-30,Amy Joan St. Eve,45,NY,7,7th Cir.,07 - CCA,,,,,,,,07-CCA-09,,,88 days 00:00:00.000000000,,5773 days 00:00:00.000000000,52.37889895069714,36.47165924009391
Brennan,Michael,Brian,,9,30,1963,Milwaukee,WI,9,30,1677,,,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,Donald J. Trump,Republican,Well Qualified,,2018-01-08,2018-01-08,2018-01-24,Reported (favorably),2018-02-15,Roll Call, 49/46,2018-05-10,2018-05-11,,,,University of Notre Dame,B.A.,1986-01-01,Northwestern University School of Law,J.D.,1989-01-01,,,,,,,,,,1963-09-30,1677-09-30,,45,NY,7,7th Cir.,07 - CCA,,,,,,,,07-CCA-10,"['Nominated to U.S. Court of Appeals for the Seventh Circuit, August 3, 2017']",[],122 days 00:00:00.000000000,,,54.27626850654018,54.27626850654018
Bauer,William,Joseph, ,9,30,1926,Chicago,IL,9,30,1677, , ,Male,White,U.S. Court of Appeals,U.S. Court of Appeals for the Seventh Circuit,Judge,Gerald Ford,Republican,Well Qualified,,1974-12-11,1974-12-11,1974-12-18,Reported (favorably),1974-12-18,Voice,  ,1974-12-19,1974-12-20,1994-10-31,,,Elmhurst College,A.B.,1949-01-01,DePaul University College of Law,J.D.,1952-01-01,,,,,,,,,,1926-09-30,1677-09-30,William Joseph Bauer,38,MI,7,7th Cir.,07 - CCA,,,,,,1994-10-31,9014 days 01:27:23.045008000,07-CCA-03,,,8 days 00:00:00.000000000,7255 days 00:00:00.000000000,1150 days 00:00:00.000000000,48.19811495102569,44.956433054751294
